query_id,type,strategy,difficulty,node_type_count,method,query_size,query_density,heterogeneous,num_matches,top_score,avg_score,match_quality,recall_score,f1_score,precision_score
ego_dense_01053,ego_dense,unspecified,easy,2,embedding,3,0.5,True,1,0.9872,0.9872,none,0.3333,0.3333,0.3333
ego_dense_01054,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_01055,ego_dense,unspecified,easy,1,embedding,4,0.5,False,5,1.0,1.0,partial,0.5,0.5,0.5
ego_dense_01056,ego_dense,unspecified,easy,1,embedding,3,0.5,False,1,1.0,1.0,none,0.3333,0.3333,0.3333
ego_dense_01057,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,3,1.0,0.9821,exact,1.0,1.0,1.0
ego_dense_01058,ego_dense,unspecified,easy,1,embedding,3,0.5,False,2,0.9973,0.9972,partial,0.6667,0.6667,0.6667
ego_dense_01059,ego_dense,unspecified,easy,1,embedding,5,0.5,False,7,1.0,1.0,partial,0.6,0.6,0.6
ego_dense_01060,ego_dense,unspecified,medium,1,embedding,3,0.3333,False,4,1.0,0.9999,none,0.3333,0.3333,0.3333
ego_dense_01061,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,10,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_01062,ego_dense,unspecified,medium,1,embedding,3,0.3333,False,5,1.0,1.0,partial,0.6667,0.6667,0.6667
ego_dense_01063,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_01064,ego_dense,unspecified,easy,1,embedding,3,0.6667,False,10,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_01065,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_01066,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,3,0.9797,0.9797,partial,0.6667,0.6667,0.6667
ego_dense_01067,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,10,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_01068,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,1,0.9836,0.9836,partial,0.6667,0.6667,0.6667
ego_dense_01069,ego_dense,unspecified,medium,1,embedding,3,0.3333,False,9,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_01070,ego_dense,unspecified,medium,2,embedding,3,0.3333,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_01071,ego_dense,unspecified,medium,3,embedding,4,0.3333,True,3,0.9736,0.9725,partial,0.75,0.75,0.75
ego_dense_01072,ego_dense,unspecified,easy,2,embedding,3,0.5,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_01073,ego_dense,unspecified,medium,1,embedding,3,0.3333,False,10,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_01074,ego_dense,unspecified,medium,3,embedding,5,0.35,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_01075,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_01076,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,2,1.0,0.991,partial,0.6667,0.6667,0.6667
ego_dense_01077,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,9,1.0,0.9947,exact,1.0,1.0,1.0
ego_dense_01078,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,4,0.9858,0.9749,partial,0.6667,0.6667,0.6667
ego_dense_01079,ego_dense,unspecified,medium,3,embedding,4,0.3333,True,2,0.9878,0.9878,partial,0.75,0.75,0.75
ego_dense_01080,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,2,1.0,0.9884,exact,1.0,1.0,1.0
ego_dense_01081,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,6,1.0,0.9952,exact,1.0,1.0,1.0
ego_dense_01082,ego_dense,unspecified,medium,2,embedding,5,0.3,True,9,0.9996,0.9966,none,0.2,0.2,0.2
ego_dense_01083,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,3,0.9804,0.9785,partial,0.6667,0.6667,0.6667
ego_dense_01084,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,2,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_01085,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_01086,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_01087,ego_dense,unspecified,medium,1,embedding,3,0.3333,False,10,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_01088,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_01089,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,6,1.0,0.989,exact,1.0,1.0,1.0
ego_dense_01090,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,10,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_01091,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,10,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_01092,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,2,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_01093,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_01094,ego_dense,unspecified,easy,1,embedding,5,0.5,False,10,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_01095,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_01096,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_01097,ego_dense,unspecified,easy,3,embedding,4,0.4167,True,4,0.9974,0.9904,partial,0.5,0.5,0.5
ego_dense_01098,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_01099,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,10,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_01100,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_01101,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_01102,ego_dense,unspecified,medium,3,embedding,4,0.3333,True,1,0.9602,0.9602,none,0.25,0.25,0.25
ego_dense_01103,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,4,0.9855,0.9807,partial,0.6667,0.6667,0.6667
ego_dense_01104,ego_dense,unspecified,medium,3,embedding,5,0.3,True,10,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_01105,ego_dense,unspecified,medium,3,embedding,6,0.3667,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_01106,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,10,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_01107,ego_dense,unspecified,medium,3,embedding,4,0.3333,True,2,1.0,0.992,partial,0.75,0.75,0.75
ego_dense_01108,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_01109,ego_dense,unspecified,medium,3,embedding,4,0.3333,True,1,0.9687,0.9687,partial,0.75,0.75,0.75
ego_dense_01110,ego_dense,unspecified,medium,1,embedding,3,0.3333,False,1,1.0,1.0,none,0.0,0.0,0.0
ego_dense_01111,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,1,0.9804,0.9804,partial,0.6667,0.6667,0.6667
ego_dense_01112,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,1,0.9939,0.9939,partial,0.6667,0.6667,0.6667
ego_dense_01113,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_01114,ego_dense,unspecified,medium,1,embedding,3,0.3333,False,2,0.9953,0.9947,partial,0.6667,0.6667,0.6667
ego_dense_01115,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_01116,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_01117,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,3,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_01118,ego_dense,unspecified,medium,1,embedding,3,0.3333,False,3,1.0,0.9947,partial,0.6667,0.6667,0.6667
ego_dense_01119,ego_dense,unspecified,medium,3,embedding,4,0.3333,True,2,0.9997,0.9953,partial,0.5,0.5,0.5
ego_dense_01120,ego_dense,unspecified,medium,1,embedding,3,0.3333,False,10,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_01121,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,10,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_01122,ego_dense,unspecified,medium,1,embedding,3,0.3333,False,6,1.0,1.0,none,0.0,0.0,0.0
ego_dense_01123,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,2,0.9973,0.9966,partial,0.6667,0.6667,0.6667
ego_dense_01124,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_01125,ego_dense,unspecified,medium,1,embedding,3,0.3333,False,10,1.0,1.0,partial,0.6667,0.6667,0.6667
ego_dense_01126,ego_dense,unspecified,easy,1,embedding,3,0.5,False,10,1.0,1.0,partial,0.6667,0.6667,0.6667
ego_dense_01127,ego_dense,unspecified,medium,1,embedding,3,0.3333,False,10,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_01128,ego_dense,unspecified,medium,1,embedding,3,0.3333,False,2,1.0,1.0,partial,0.6667,0.6667,0.6667
ego_dense_01129,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,5,1.0,0.9636,partial,0.6667,0.6667,0.6667
ego_dense_01130,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,10,0.9963,0.9845,partial,0.6667,0.6667,0.6667
ego_dense_01131,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,10,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_01132,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_01133,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_01134,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,10,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_01135,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_01136,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,10,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_01137,ego_dense,unspecified,medium,3,embedding,4,0.3333,True,1,0.9644,0.9644,partial,0.5,0.5,0.5
ego_dense_01138,ego_dense,unspecified,medium,3,embedding,4,0.3333,True,6,1.0,0.9845,exact,1.0,1.0,1.0
ego_dense_01139,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_01140,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,10,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_01141,ego_dense,unspecified,medium,2,embedding,3,0.3333,True,1,0.998,0.998,partial,0.6667,0.6667,0.6667
ego_dense_01142,ego_dense,unspecified,medium,1,embedding,3,0.3333,False,10,1.0,1.0,partial,0.6667,0.6667,0.6667
ego_dense_01143,ego_dense,unspecified,easy,1,embedding,4,0.5,False,3,1.0,1.0,partial,0.5,0.5,0.5
ego_dense_01144,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,10,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_01145,ego_dense,unspecified,medium,3,embedding,4,0.3333,True,3,1.0,0.9922,exact,1.0,1.0,1.0
ego_dense_01146,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,10,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_01147,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,8,1.0,0.9839,partial,0.6667,0.6667,0.6667
ego_dense_01148,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,5,0.9921,0.9912,partial,0.6667,0.6667,0.6667
ego_dense_01149,ego_dense,unspecified,hard,1,embedding,14,0.3077,False,10,1.0,1.0,none,0.0,0.0,0.0
ego_dense_01150,ego_dense,unspecified,easy,2,embedding,3,0.5,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_01151,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,1,0.9633,0.9633,partial,0.6667,0.6667,0.6667
ego_dense_01152,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,10,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_01153,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,10,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_01154,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_01155,ego_dense,unspecified,medium,1,embedding,3,0.3333,False,10,1.0,1.0,partial,0.6667,0.6667,0.6667
ego_dense_01156,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_01157,ego_dense,unspecified,easy,1,embedding,5,0.5,False,10,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_01158,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,3,1.0,0.9848,exact,1.0,1.0,1.0
ego_dense_01159,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,2,0.9867,0.9867,partial,0.6667,0.6667,0.6667
ego_dense_01160,ego_dense,unspecified,medium,1,embedding,3,0.3333,False,5,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_01161,ego_dense,unspecified,medium,1,embedding,3,0.3333,False,6,1.0,1.0,partial,0.6667,0.6667,0.6667
ego_dense_01162,ego_dense,unspecified,medium,2,embedding,3,0.3333,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_01163,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,6,0.9884,0.986,partial,0.6667,0.6667,0.6667
ego_dense_01164,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,1,0.9718,0.9718,partial,0.6667,0.6667,0.6667
ego_dense_01165,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,9,1.0,0.9949,partial,0.6667,0.6667,0.6667
ego_dense_01166,ego_dense,unspecified,medium,3,embedding,4,0.3333,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_01167,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_01168,ego_dense,unspecified,medium,1,embedding,10,0.3333,False,10,1.0,1.0,none,0.1,0.1,0.1
ego_dense_01169,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,5,0.9955,0.9941,partial,0.6667,0.6667,0.6667
ego_dense_01170,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,10,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_01171,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,10,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_01172,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,10,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_01173,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,4,0.9709,0.9703,partial,0.6667,0.6667,0.6667
ego_dense_01174,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_01175,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,1,0.9849,0.9849,partial,0.6667,0.6667,0.6667
ego_dense_01176,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,3,0.964,0.964,partial,0.6667,0.6667,0.6667
ego_dense_01177,ego_dense,unspecified,easy,1,embedding,3,0.5,False,10,1.0,1.0,partial,0.6667,0.6667,0.6667
ego_dense_01178,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,5,0.9905,0.9829,partial,0.6667,0.6667,0.6667
ego_dense_01179,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_01180,ego_dense,unspecified,medium,1,embedding,4,0.3333,False,9,1.0,1.0,partial,0.75,0.75,0.75
ego_dense_01181,ego_dense,unspecified,medium,2,embedding,3,0.3333,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_01182,ego_dense,unspecified,medium,3,embedding,10,0.4333,True,6,0.9974,0.9817,partial,0.5,0.5,0.5
ego_dense_01183,ego_dense,unspecified,medium,1,embedding,3,0.3333,False,10,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_01184,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,10,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_01185,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,1,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_01186,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,10,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_01187,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_01188,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_01189,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,1,0.9837,0.9837,partial,0.6667,0.6667,0.6667
ego_dense_01190,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,1,0.9733,0.9733,partial,0.6667,0.6667,0.6667
ego_dense_01191,ego_dense,unspecified,medium,3,embedding,6,0.3,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_01192,ego_dense,unspecified,medium,1,embedding,5,0.3,False,9,1.0,1.0,partial,0.6,0.6,0.6
ego_dense_01193,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,1,0.981,0.981,partial,0.6667,0.6667,0.6667
ego_dense_01194,ego_dense,unspecified,medium,3,embedding,5,0.35,True,1,0.9827,0.9827,partial,0.6,0.6,0.6
ego_dense_01195,ego_dense,unspecified,easy,2,embedding,3,0.5,True,1,0.9604,0.9604,partial,0.6667,0.6667,0.6667
ego_dense_01196,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,1,0.9771,0.9771,partial,0.6667,0.6667,0.6667
ego_dense_01197,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,10,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_01198,ego_dense,unspecified,medium,2,embedding,3,0.3333,True,1,0.9521,0.9521,partial,0.6667,0.6667,0.6667
ego_dense_01199,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,10,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_01200,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,1,0.9787,0.9787,partial,0.6667,0.6667,0.6667
ego_dense_01201,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,10,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_01202,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,1,0.9595,0.9595,partial,0.6667,0.6667,0.6667
ego_dense_01203,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_01204,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,2,0.9913,0.9891,partial,0.6667,0.6667,0.6667
ego_dense_01205,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,4,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_01206,ego_dense,unspecified,medium,3,embedding,4,0.3333,True,10,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_01207,ego_dense,unspecified,medium,3,embedding,5,0.3,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_01208,ego_dense,unspecified,medium,3,embedding,4,0.3333,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_01209,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,4,0.9796,0.9796,partial,0.6667,0.6667,0.6667
ego_dense_01210,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_01211,ego_dense,unspecified,medium,3,embedding,4,0.3333,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_01212,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_01213,ego_dense,unspecified,medium,3,embedding,4,0.3333,True,2,0.9756,0.9748,none,0.25,0.25,0.25
ego_dense_01214,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,10,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_01215,ego_dense,unspecified,easy,3,embedding,4,0.4167,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_01216,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,7,1.0,0.9806,partial,0.6667,0.6667,0.6667
ego_dense_01217,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_01218,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_01219,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,5,0.9616,0.9616,partial,0.6667,0.6667,0.6667
ego_dense_01220,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_01221,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,4,1.0,0.99,exact,1.0,1.0,1.0
ego_dense_01222,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_01223,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,3,0.999,0.9988,partial,0.6667,0.6667,0.6667
ego_dense_01224,ego_dense,unspecified,easy,1,embedding,3,0.5,False,9,1.0,1.0,partial,0.6667,0.6667,0.6667
ego_dense_01225,ego_dense,unspecified,easy,1,embedding,3,0.5,False,6,1.0,1.0,partial,0.6667,0.6667,0.6667
ego_dense_01226,ego_dense,unspecified,medium,3,embedding,4,0.3333,True,3,0.9999,0.9977,partial,0.75,0.75,0.75
ego_dense_01227,ego_dense,unspecified,easy,2,embedding,3,0.5,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_01228,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_01229,ego_dense,unspecified,medium,3,embedding,4,0.3333,True,1,0.9681,0.9681,partial,0.75,0.75,0.75
ego_dense_01230,ego_dense,unspecified,easy,1,embedding,3,0.5,False,10,1.0,1.0,partial,0.6667,0.6667,0.6667
ego_dense_01231,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,5,1.0,0.9786,partial,0.6667,0.6667,0.6667
ego_dense_01232,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,4,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_01233,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_01234,ego_dense,unspecified,medium,3,embedding,4,0.3333,True,7,1.0,0.9909,partial,0.75,0.75,0.75
ego_dense_01235,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,4,1.0,0.9862,exact,1.0,1.0,1.0
ego_dense_01236,ego_dense,unspecified,medium,1,embedding,3,0.3333,False,10,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_01237,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,10,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_01238,ego_dense,unspecified,easy,1,embedding,3,0.5,False,6,1.0,1.0,partial,0.6667,0.6667,0.6667
ego_dense_01239,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,10,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_01240,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,1,0.9673,0.9673,partial,0.6667,0.6667,0.6667
ego_dense_01241,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,5,1.0,0.9934,partial,0.6667,0.6667,0.6667
ego_dense_01242,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,10,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_01243,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,10,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_01244,ego_dense,unspecified,medium,2,embedding,3,0.3333,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_01245,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,1,0.9987,0.9987,partial,0.6667,0.6667,0.6667
ego_dense_01246,ego_dense,unspecified,medium,3,embedding,7,0.4048,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_01247,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,10,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_01248,ego_dense,unspecified,medium,2,embedding,3,0.3333,True,1,0.9679,0.9679,partial,0.6667,0.6667,0.6667
ego_dense_01249,ego_dense,unspecified,medium,1,embedding,3,0.3333,False,8,1.0,1.0,partial,0.6667,0.6667,0.6667
ego_dense_01250,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,6,1.0,0.983,partial,0.6667,0.6667,0.6667
ego_dense_01251,ego_dense,unspecified,medium,1,embedding,5,0.3,False,5,0.9999,0.9996,partial,0.6,0.6,0.6
ego_dense_01252,ego_dense,unspecified,medium,1,embedding,3,0.3333,False,10,1.0,1.0,partial,0.6667,0.6667,0.6667
ego_dense_01253,ego_dense,unspecified,medium,1,embedding,6,0.3333,False,3,0.9979,0.9909,none,0.1667,0.1667,0.1667
ego_dense_01254,ego_dense,unspecified,medium,3,embedding,4,0.3333,True,1,0.9643,0.9643,partial,0.75,0.75,0.75
ego_dense_01255,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_01256,ego_dense,unspecified,easy,1,embedding,4,0.5833,False,6,1.0,1.0,partial,0.5,0.5,0.5
ego_dense_01257,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,4,1.0,0.9852,partial,0.6667,0.6667,0.6667
ego_dense_01258,ego_dense,unspecified,medium,2,embedding,3,0.3333,True,1,0.9757,0.9757,partial,0.6667,0.6667,0.6667
ego_dense_01259,ego_dense,unspecified,medium,1,embedding,3,0.3333,False,10,1.0,1.0,exact,1.0,1.0,1.0
ego_dense_01260,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,6,1.0,0.9976,exact,1.0,1.0,1.0
ego_dense_01261,ego_dense,unspecified,medium,2,embedding,4,0.3333,True,1,0.9511,0.9511,partial,0.5,0.5,0.5
ego_dense_01262,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,2,0.9904,0.9904,partial,0.6667,0.6667,0.6667
ego_dense_01263,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,0,0.0,0.0,none,0.0,0.0,
ego_dense_01264,ego_dense,unspecified,medium,3,embedding,3,0.3333,True,10,1.0,1.0,exact,1.0,1.0,1.0
